precio;superficie;habitaciones;ascensor;banos;aire_acond;balcon;terraza;renta;longevidad;educ_sup;presion_mig;hospital;metro;universidad;autobus_interurbano;autobus_local;policia_local
105000;85;2;0;1;1;0;0;9592;28.975;173.515.982;73.226.545;0.509185592860495;486.381.872.966.153;230.535.837.683.121;0.849521149952547;0.198714606052258;239.656.361.970.538
260000;87;3;1;1;1;0;1;14200;29.431;327.868.852;54.495.913;0.253318130796061;124.479.305.819.941;117.761.100.748.975;0.516489393327345;0.239123924270408;13.668.429.111.812
162500;74;3;0;1;1;0;0;6890;27.797;103.053.435;20.610.687;0.222899792656867;145.395.336.951.231;113.654.468.932.101;191.395.181.166.963;0.0722829651858645;0.66055299039976
94999;58;2;0;1;1;0;0;7442;25.882;83.056.478;69.767.442;0.151264661008749;0.416590372216234;0.147668022778947;228.662.000.675.635;0.849548776151672;0.719972968997959
254500;102;3;1;1;0;1;1;15067;33.498;40;32.258.065;0.430924394530589;105.320.397.151.886;116.693.215.879.315;0.930414392637454;0.589084706027816;11.070.851.046.526
330000;100;3;0;1;1;0;0;20131;27.609;532.445.923;34.941.764;0.692342456310235;25.312.422.114.679;0.300363611308224;282.760.826.352.547;0.387857133489562;217.918.602.273.766
290000;77;3;0;1;1;1;0;14726;21.862;488.023.952;8.358.209;0.517478511146538;178.829.502.875.355;0.608141100513307;117.961.978.715.954;0.694609165703533;0.391953074478814
92000;100;3;0;1;1;1;0;7854;31.767;69.724.771;36.697.248;0.0970625511143852;450.068.839.592.243;478.678.855.968.503;0.694844588363659;0.0448694620652646;256.234.850.920.591
430000;100;3;1;2;1;0;0;16066;30.413;519.512.195;29.268.293;0.796774150920316;0.805983236950855;0.733479132037817;136.198.328.875.721;0.181032599591463;0.885242534657602
269995;125;4;1;1;1;1;1;9592;28.975;173.515.982;73.226.545;0.936406344000185;443.761.673.897.437;196.085.308.891.663;0.938917787907103;0.397527181161221;198.937.436.514.051
212000;108;2;1;1;1;0;0;11547;12.19;319.083.969;15.267.176;0.426898469966712;337.069.416.777.803;348.522.221.129.448;128.298.398.392.526;131.382.536.794.461;0.267081929828135
263000;114;3;1;2;1;0;1;8682;17.539;139.116.203;36.006.547;109.818.648.175.046;373.610.951.962.287;409.723.935.923.916;147.736.505.152.957;0.725663178251602;283.990.023.049.981
269000;113;3;1;2;1;0;1;9369;14.815;152.542.373;20.112.782;126.702.093.917.405;319.746.353.337.018;34.718.451.621.763;0.859614680572042;0.171433834313362;172.635.911.947.477
206000;76;2;1;2;1;0;1;10742;4.314;318.287.037;24.305.556;0.977865689626359;429.200.834.428.041;439.827.347.935.594;161.301.327.333.152;195.336.837.641.483;105.371.728.078.742
360000;85;1;1;1;1;0;0;20162;33.462;53.221.957;71.599.045;0.152025709312922;124.393.387.255.794;0.690052839713671;0.301310753565019;0.70720817535639;120.377.118.080.694
297000;84;3;0;2;1;0;1;14407;27.325;386.481.802;83.188.908;0.0793667671916119;0.86168763718131;111.812.124.389.141;178.648.630.573.468;0.357638176760981;0.763208635981698
150000;43;1;1;1;1;0;0;13154;20.559;325.874.126;41.958.042;0.713981559195063;361.718.406.854.898;357.756.507.864.827;0.975230318053532;0.569590749958279;120.176.661.604.819
180000;65;2;0;1;1;0;0;13986;25.994;432.494.279;89.244.851;0.419717689006884;188.606.251.219.066;0.691956280575689;133.601.632.293.138;0.568112487680861;0.351248025735395
585000;155;5;1;2;1;0;1;21778;42.199;561.128.527;0.6269592;0.711886739537585;0.288832705441106;0.342402174774654;0.369983781306301;0.0528816714456786;0.572782311259661
390000;163;4;1;2;1;0;1;14174;28.536;395.833.333;51.136.364;0.547451059291286;0.50739737749299;0.736583662631714;189.271.238.883.042;0.125760897599336;0.383952190835109
230000;128;3;1;2;1;0;1;11379;11.516;316.872.428;12.345.679;0.779615400411615;340.995.022.509.985;356.327.660.416.457;114.473.095.970.403;104.307.046.348.151;0.61024680947062
375000;106;2;1;1;0;0;1;16536;27.64;505.084.746;64.189.189;0.0640088915651316;17.619.410.381.625;0.631677033020139;150.603.038.647.961;0.658842961527659;0.701313670158203
185000;85;2;1;1;1;1;1;8342;22.36;131.078.224;57.082.452;113.946.815.253.141;121.299.049.594.569;146.223.643.417.492;0.784752854650083;0.584142257999778;149.551.422.111.027
250000;101;3;1;2;1;0;1;15447;7.185;475.120.385;30.497.592;0.551232186099048;32.209.707.875.051;144.565.767.522.884;312.160.486.767.472;0.473380242034675;0.554656184274766
299999;76;2;1;1;1;0;0;15293;18.99;455.587.393;22.922.636;0.951734879015808;0.902604330892102;0.886271144676059;212.992.388.397.253;0.88422819589099;0.871936933110372
171000;100;3;1;1;1;0;1;11843;36.267;276.218.612;41.358.936;0.823865216398139;0.804257285518428;0.794791635644637;14.517.248.808.734;0.325029608760273;0.994594937627735
395000;122;3;1;2;1;1;0;14621;18.044;396.782.842;57.640.751;0.625968779250784;246.567.358.642.109;0.661266158258688;244.724.277.329.586;0.121314739983764;198.018.975.572.115
139400;79;2;1;1;1;0;0;8521;27.368;132.911.392;109.704.641;0.200802237566917;0.19693815509077;0.210075357722013;205.956.102.430.979;0.96768178377039;0.632439968799094
330000;136;3;0;2;1;1;0;16054;24.135;495.192.308;72.115.385;0.412224062725039;117.157.614.088.682;0.684690114537617;108.111.254.840.926;104.147.115.939.635;0.910752246260119
539000;147;3;1;2;1;0;0;18703;30.609;493.181.818;81.818.182;0.568504295446065;0.849133153919499;0.376226826535673;0.829340227760924;113.666.872.137.823;0.856950353243865
153500;101;3;1;1;1;0;0;7218;22.705;140.480.591;129.390.018;0.151384474940571;123.285.063.562.974;140.718.137.363.554;137.499.161.235.394;0.224680550558332;118.855.757.092.674
52000;72;3;0;1;1;0;0;5558;21.404;40.772.532;111.587.983;0.330710018750442;17.240.780.138.943;0.960189740114746;159.303.854.683.268;0.584604364616402;123.118.490.883.971
400000;140;3;1;2;1;0;0;14398;23.572;450.191.571;42.145.594;0.248670682909151;286.633.203.663.069;285.983.295.876.721;171.126.756.776.678;0.860177329607475;142.658.688.450.185
160000;78;4;1;1;1;1;1;8649;33.149;130.252.101;134.453.782;0.381189576279508;296.053.396.901.977;0.874704607886822;221.404.727.368.176;0.442394738222614;0.517372586499361
275000;118;3;1;2;1;1;0;10972;29.917;234.649.123;57.017.544;0.617789571489252;0.41258417112931;0.806699190200453;171.889.754.132.791;105.135.135.805.285;0.419182842043655
260000;82;3;1;1;0;0;0;17122;33.747;501.547.988;21.671.827;0.353259956561984;0.650616067958268;0.422354255650873;126.185.419.063.641;0.40843375030972;0.434362636839343
278000;112;2;1;2;1;0;1;12916;8.66;338.006.231;26.438.569;162.870.280.033.944;406.253.412.597.973;0.720698167495062;371.774.512.630.643;103.217.864.544.993;160.984.723.379.866
180000;118;3;0;2;0;0;0;8996;8.064;202.003.339;28.380.634;0.751417642201425;10.210.406.843.954;136.054.838.903.415;116.229.826.427.932;0.960535749107495;117.566.535.263.377
119990;97;3;0;1;0;0;1;9375;38.63;136.094.675;26.627.219;0.849746125117024;456.840.781.109.916;461.218.956.165.387;0.875180017854798;178.621.988.604.179;134.724.926.563.197
225000;89;3;1;2;0;0;1;10332;10.596;281.879.195;18.456.376;0.606742530303685;477.130.350.234.913;478.613.685.073.966;0.500008471703148;166.596.727.064.707;163.114.791.593.506
180000;77;2;1;1;0;0;0;13906;30.084;352.564.103;25.695.931;0.199127994892747;227.311.100.006.745;0.848256999206245;265.809.001.695.895;0.938338505436171;0.749416114630494
45000;76;3;0;1;1;0;1;6518;22.765;60.714.286;76.785.714;0.316612061416121;140.702.139.196.618;128.696.184.975.045;131.021.717.930.919;0.25977548201911;13.375.204.873.842
199900;144;3;1;2;1;0;1;12959;29.622;323.899.371;17.268.446;121.418.329.198.602;325.268.860.919.932;345.449.953.618.874;0.857239114099465;0.594124878603032;101.211.784.126.862
539000;127;3;1;2;0;1;1;17848;35.197;50.273.224;30.054.645;0.244876361774588;0.144842979472389;0.116629636453741;166.983.172.536.672;0.0446532687847103;0.777873122925161
280000;78;2;0;1;1;1;0;14599;22.484;495.412.844;55.045.872;0.201997391159954;198.740.158.378.957;0.521428270217156;166.614.839.964.707;0.447572835870803;0.630508218650391
210000;101;3;1;2;0;0;1;12959;29.622;323.899.371;17.268.446;121.598.421.238.733;323.484.155.098.043;343.701.362.603.851;0.839236524433759;0.580960709031397;101.219.772.898.952
370000;105;4;1;2;0;1;1;17304;30.807;52.617.801;34.031.414;0.351460518945606;0.468821447521933;0.2836340824627;156.315.536.596.371;0.500121512544335;0.433765749448291
340000;67;1;0;2;1;0;0;15727;25.532;463.840.399;69.825.436;0.941554057101594;191.471.001.738.576;0.839821731268959;0.967421924234173;0.669444261248275;0.478814146187083
192500;77;1;1;1;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
185000;77;1;1;1;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
182000;77;1;1;1;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
182000;77;1;1;1;0;0;0;12916;8.66;338.006.231;26.438.569;163.091.798.960.536;411.299.677.786.563;0.720006588203642;374.753.373.824.628;11.241.641.937.423;172.558.790.119.106
198000;55;2;1;1;0;0;0;18424;28.56;449.494.949;55.555.556;0.49485202780909;0.137757691279908;0.394604044558043;160.203.786.454.385;0.319699172199646;0.678087405051834
441000;184;4;1;3;1;0;0;12916;8.66;338.006.231;26.438.569;152.949.988.365.033;400.232.027.312.978;0.618508136946414;363.864.532.226.519;102.825.775.211.379;168.124.370.714.018
351000;159;3;1;2;1;0;0;12916;8.66;338.006.231;26.438.569;152.949.988.365.033;400.232.027.312.978;0.618508136946414;363.864.532.226.519;102.825.775.211.379;168.124.370.714.018
204000;69;1;1;1;1;0;0;12916;8.66;338.006.231;26.438.569;152.949.988.365.033;400.232.027.312.978;0.618508136946414;363.864.532.226.519;102.825.775.211.379;168.124.370.714.018
260000;196;4;1;2;0;0;1;8690;27.642;164.804.469;89.385.475;0.692950115243829;215.150.590.585.079;193.076.392.569.476;291.766.298.214.389;0.245202304263745;0.707509236486623
468000;124;3;0;2;1;0;0;21316;38.306;570.351.759;12.562.814;0.511709114057747;0.527330063356836;0.442780927601693;181.937.353.971.719;0.527157748523294;0.474769116026048
299000;61;1;1;1;1;0;0;14159;25.398;448.837.209;76.744.186;0.748931151747712;217.900.418.807.017;0.403384132849244;141.957.347.392.334;0.297342075360815;0.0111440523739962
450000;142;3;1;2;1;0;1;15683;31.707;443.835.616;82.191.781;0.301250414728813;0.367913888604397;0.271708022379471;142.018.974.095.933;0.264106598551761;0.469887308358703
460000;114;4;1;2;1;0;1;20230;37.661;522.922.636;25.824.964;0.418747210329823;0.57990970512492;0.846237483332327;151.206.398.961.339;0.352091293059473;0.822783548199412
115000;58;2;1;1;1;0;0;6940;17.699;94.437.257;139.534.884;0.289153196327548;0.563999832198615;143.068.690.267.395;156.736.156.287.006;169.113.509.080.413;0.729189779798295
147400;78;2;1;1;1;0;0;8521;27.368;132.911.392;109.704.641;0.200802237566917;0.19693815509077;0.210075357722013;205.956.102.430.979;0.96768178377039;0.632439968799094
206000;123;3;1;2;1;0;1;12959;29.622;323.899.371;17.268.446;117.900.421.161.521;328.037.675.114.965;347.817.791.892.621;0.891384474057952;0.640005684078638;0.98010811253773
340000;118;3;0;2;0;0;1;14917;33.149;394.607.843;71.253.071;0.260991437175425;0.919991360296798;131.262.809.639.742;166.691.287.636.206;0.233258049674384;0.877482403978818
306800;163;2;0;1;0;1;1;14579;33.216;403.645.833;49.479.167;0.586447464734644;0.457038382250173;0.685092182524349;186.932.539.764.804;0.162867684884977;0.392793018344474
230000;55;1;0;1;1;0;0;16684;30.06;473.214.286;80.357.143;0.428098440281915;125.627.241.134.462;0.532586044588952;118.848.543.727.205;119.649.714.934.976;0.966822326129078
72000;77;2;0;1;0;1;0;5389;18.365;54.166.667;120.833.333;0.564630698606927;129.644.588.523.005;152.425.867.992.539;102.594.668.710.752;0.271172052667625;158.055.573.606.425
207000;83;3;0;1;1;0;1;9251;28.096;158.695.652;82.608.696;0.255830695125656;0.471608946289145;122.379.766.471.149;128.416.895.572.531;0.768968393456915;0.580514976083483
330000;100;3;0;1;1;0;0;20131;27.609;532.445.923;34.941.764;0.692342456310235;25.312.422.114.679;0.300363611308224;282.760.826.352.547;0.387857133489562;217.918.602.273.766
275000;90;3;1;2;1;1;1;14598;30.674;465.201.465;104.395.604;0.360703633282253;19.932.703.199.191;0.355787589316081;22.359.744.630.051;0.43577461729056;145.204.553.565.336
188000;75;3;1;1;1;0;1;7296;24.524;77.067.669;122.180.451;0.412167144289646;321.631.287.402.168;0.974329184957515;197.885.338.670.919;0.388419384638567;0.760138951614944
150000;97;3;1;1;1;0;0;11272;25.62;291.358.025;115.763.547;0.330230983376922;109.320.597.097.654;129.112.971.728.507;156.961.307.767.951;0.464815968206762;101.421.337.287.301
310000;80;2;0;1;0;1;1;19141;35.252;541.916.168;71.856.287;0.93301928018636;0.629755709808693;0.616453945419057;0.860909478544563;0.905160621866969;0.475106630907815
99900;80;2;0;1;1;0;0;6451;23.762;63.711.911;11.634.349;0.299329109908476;509.774.661.129.309;247.518.663.699.735;0.964634190830338;0.293145435779259;261.185.780.069.954
290000;69;2;0;1;1;0;1;18255;29.893;505.747.126;8.045.977;0.744983574145963;106.108.420.034.425;0.131579175218643;0.990887911690251;134.584.905.700.853;0.955454926252014
279800;116;4;0;2;0;0;1;11635;32.507;257.703.081;39.215.686;0.424813916801568;0.365296507984909;0.468563875737478;217.929.382.320.629;0.507110418198083;0.830560822998867
340000;118;3;0;2;0;0;1;14917;33.149;394.607.843;71.253.071;0.250859839883612;0.921223077426051;130.761.613.536.244;167.308.572.215.151;0.238684045750265;0.869779444909451
295000;128;4;0;2;0;0;0;16445;30.884;376.470.588;117.647.059;0.388875818144998;241.515.697.015.166;0.275701926159425;179.633.671.797.581;0.186174508763166;0.390669001586327
295000;102;3;0;1;0;1;1;12497;26.736;366.359.447;46.082.949;0.397920663719675;217.045.307.966.502;0.394294035778438;238.908.015.758.311;0.799792249554184;0.425010815804652
220000;99;2;1;2;1;1;1;14412;25.72;410.619.469;23.049.645;0.430350474080461;329.138.660.003.916;340.547.514.243.629;12.228.296.301.838;128.154.641.472.327;0.236160403351387
450000;125;3;1;2;0;0;0;14806;22.238;476.388.889;80.555.556;0.354586366850728;204.522.159.473.093;0.622792184319766;157.607.853.146.743;0.358393188195152;0.42229328014215
279800;116;4;0;2;0;0;1;9592;28.975;173.515.982;73.226.545;0.856759809342679;451.961.231.535.119;197.219.394.628.361;0.999316117304054;0.261694676256927;204.673.799.781.886
330000;115;4;0;2;1;1;0;15095;30.183;42.5;53.125;0.568548087241088;0.650075058720234;0.797157496478947;0.880377519761299;0.623355916546391;0.839809896690904
425000;122;3;1;2;1;0;0;17964;33.763;472.067.039;16.806.723;0.413414950847484;0.567268632241875;0.821903095062607;155.298.063.080.626;0.3041741362831;0.773147398760468
259000;111;4;0;1;0;0;1;13709;31.192;362.068.966;13.793.103;0.268940121334487;0.683655265996012;0.878941357387529;150.906.325.216.852;0.63341406481685;0.728599493319269
379900;92;3;1;2;1;1;1;18389;34.665;497.622.821;45.886.076;0.113228709806338;156.980.276.849.347;0.583529091894693;15.673.500.979.717;0.998542336693921;107.264.231.018.146
320000;97;3;1;2;1;0;1;11547;12.19;319.083.969;15.267.176;0.492095270062431;337.172.123.578.428;34.936.431.636.779;124.809.638.278.264;125.879.450.419.645;0.327565089026245
500000;150;5;1;2;1;0;0;20107;30.845;540.918.164;37.924.152;0.108215254279922;0.590579576597089;0.284249511237612;0.928710949214585;0.382586719291909;0.798145972857382
289000;115;3;1;2;1;1;0;11121;29.95;260.617.761;84.942.085;0.701222203467664;0.805654977662722;0.939047412434462;183.813.218.152.202;0.720115400179922;0.811027806830565
330000;69;1;1;2;0;0;0;15553;29.636;363.881.402;70.080.863;0.67555144539613;0.402738866269921;0.728170268115346;0.991758299618369;0.418456556922425;0.834241291932577
182000;90;3;1;1;1;1;1;11083;29.369;251.870.324;54.862.843;0.306623638539683;0.538339946327172;0.737154744371595;156.311.083.021.789;0.477923605520795;0.577550386574611
225000;69;2;1;1;1;0;0;12810;41.182;270.029.674;11.869.436;0.465334881102376;131.166.724.286.641;138.641.841.450.123;0.961430965155686;0.525324788558603;136.488.511.195.174
357500;133;3;0;2;0;0;0;12916;8.66;338.006.231;26.438.569;162.870.280.033.944;406.253.412.597.973;0.720698167495062;371.774.512.630.643;103.217.864.544.993;160.984.723.379.866
222000;69;1;0;1;0;0;0;12916;8.66;338.006.231;26.438.569;162.870.280.033.944;406.253.412.597.973;0.720698167495062;371.774.512.630.643;103.217.864.544.993;160.984.723.379.866
289000;114;2;0;2;0;0;0;12916;8.66;338.006.231;26.438.569;162.870.280.033.944;406.253.412.597.973;0.720698167495062;371.774.512.630.643;103.217.864.544.993;160.984.723.379.866
196500;69;1;0;1;0;0;0;12916;8.66;338.006.231;26.438.569;162.870.280.033.944;406.253.412.597.973;0.720698167495062;371.774.512.630.643;103.217.864.544.993;160.984.723.379.866
170000;120;3;1;2;0;0;0;9593;20.218;204.439.252;127.336.449;0.625634560996986;0.717278897340096;0.606323285201951;168.435.773.237.332;0.356431890009329;0.779430814524303
300000;94;3;0;2;1;0;1;13986;25.994;432.494.279;89.244.851;0.206118906527242;168.753.006.483.304;0.523655956677852;136.561.926.103.415;0.713267576491833;0.644211918178098
422000;137;4;1;2;1;0;1;12916;8.66;338.006.231;26.438.569;0.26450310229974;293.684.083.851.881;0.829112568690784;239.175.521.454.298;0.0185222101275445;242.892.869.594.128
488000;124;3;1;2;1;0;1;12916;8.66;338.006.231;26.438.569;0.26450310229974;293.684.083.851.881;0.829112568690784;239.175.521.454.298;0.0185222101275445;242.892.869.594.128
330000;101;4;1;2;0;0;0;17525;39.751;493.243.243;30.405.405;0.542533121206673;0.540154187472397;0.63518451416867;103.978.555.858.657;0.489401285018118;0.685658455919834
241000;98;2;1;2;0;0;1;9592;28.975;173.515.982;73.226.545;0.162919811791504;356.175.078.495.172;0.893288724809956;195.145.468.204.119;0.0998848764066724;102.769.991.256.918
355500;139;4;1;3;0;0;1;9592;28.975;173.515.982;73.226.545;0.162919811791504;356.175.078.495.172;0.893288724809956;195.145.468.204.119;0.0998848764066724;102.769.991.256.918
305500;110;3;1;2;0;0;1;9592;28.975;173.515.982;73.226.545;0.162919811791504;356.175.078.495.172;0.893288724809956;195.145.468.204.119;0.0998848764066724;102.769.991.256.918
380000;123;3;1;1;0;0;1;14810;36.284;417.695.473;34.907.598;0.509897770091391;228.802.516.406.259;0.201544775514136;216.714.382.053.366;0.361394479396744;0.358807428693326
250000;70;1;1;1;1;0;0;14481;33.737;383.495.146;38.834.951;0.250391109477106;0.62574935774092;0.715478269557781;109.799.271.890.984;0.674318004612676;0.679837904800022
170000;120;3;1;2;0;0;0;9593;20.218;204.439.252;127.336.449;0.593711870419774;0.69859198652931;0.57534051780052;171.502.279.966.803;0.372681211341814;0.7574001660961
